Timestamp	Open	High	Low	Close	Volume (BTC)	Volume (Currency)	Weighted Price
2016-10-18 03:27:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:28:00	636.77	636.77	636.74	636.74	1.01	643.81	636.75
2016-10-18 03:29:00	636.74	636.82	636.74	636.82	0.34	219.41	636.81
2016-10-18 03:30:00	636.78	636.78	636.78	636.78	0.34	213.96	636.78
2016-10-18 03:31:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:32:00	636.88	636.88	636.88	636.88	0.05	34.39	636.88
2016-10-18 03:33:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:34:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:35:00	636.77	636.77	636.77	636.77	0.19	122.3	636.77
2016-10-18 03:36:00	636.8	636.8	636.79	636.79	1.69	1073.19	636.8
2016-10-18 03:37:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:38:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:39:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:40:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:41:00	636.94	636.94	636.93	636.93	0.16	100.64	636.93
2016-10-18 03:42:00	636.93	636.93	636.93	636.93	0.4	255.41	636.93
2016-10-18 03:43:00	636.98	636.98	636.98	636.98	0.12	75.8	636.98
2016-10-18 03:44:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:45:00	636.8	636.8	636.77	636.77	0.65	411.95	636.78
2016-10-18 03:46:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:47:00	636.97	636.97	636.97	636.97	0.56	357.98	636.97
2016-10-18 03:48:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:49:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:50:00	635.36	635.36	635.36	635.36	0.16	101.38	635.36
2016-10-18 03:51:00	636.71	636.71	636.71	636.71	0.01	5.09	636.71
2016-10-18 03:52:00	636.71	636.98	636.71	636.98	5.86	3730.99	636.94
2016-10-18 03:53:00	636.8	636.8	635.37	635.37	0.48	306.84	635.42
2016-10-18 03:54:00	636.79	636.79	636.79	636.79	0.15	94.24	636.79
2016-10-18 03:55:00	636.7	636.7	636.7	636.7	0.05	32.94	636.7
2016-10-18 03:56:00	636.68	636.68	636.61	636.61	0.29	186.84	636.64
2016-10-18 03:57:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 03:58:00	636.76	636.76	636.76	636.76	0.03	21.01	636.76
2016-10-18 03:59:00	636.89	636.89	636.89	636.89	0.02	15.29	636.89
2016-10-18 04:00:00	636.61	636.61	636.36	636.36	0.24	150.01	636.53
2016-10-18 04:01:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:02:00	636.36	636.36	636.36	636.36	0.23	146.64	636.36
2016-10-18 04:03:00	636.36	636.36	636.36	636.36	0.41	259.79	636.36
2016-10-18 04:04:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:05:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:06:00	636.36	636.88	636.36	636.88	0.21	134.64	636.68
2016-10-18 04:07:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:08:00	635.48	635.48	635.47	635.47	1	635.48	635.48
2016-10-18 04:09:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:10:00	636.75	636.75	636.73	636.73	0.7	443.08	636.73
2016-10-18 04:11:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:12:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:13:00	636.72	636.72	636.72	636.72	0.36	231.13	636.72
2016-10-18 04:14:00	636.72	636.72	636.72	636.72	0.13	84.05	636.72
2016-10-18 04:15:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:16:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:17:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:18:00	636.71	636.71	636.71	636.71	0.45	283.58	636.71
2016-10-18 04:19:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:20:00	636.73	636.73	636.73	636.73	0.1	65.58	636.73
2016-10-18 04:21:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:22:00	635.5	635.5	633.51	633.51	4	2538.05	634.51
2016-10-18 04:23:00	636.45	636.45	636.45	636.45	0.32	205.57	636.45
2016-10-18 04:24:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:25:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:26:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:27:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:28:00	636.57	636.62	636.57	636.62	0.4	256.55	636.61
2016-10-18 04:29:00	636.57	636.57	636.57	636.57	0.02	14.64	636.57
2016-10-18 04:30:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:31:00	636.33	636.33	636.33	636.33	0.09	59.18	636.33
2016-10-18 04:32:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:33:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:34:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:35:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:36:00	636.49	636.49	636.49	636.49	0.23	148.2	636.49
2016-10-18 04:37:00	634.74	634.74	634.74	634.74	0.78	493.18	634.74
2016-10-18 04:38:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:39:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:40:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:41:00	636.02	636.02	635.95	635.95	0.32	205.09	635.97
2016-10-18 04:42:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:43:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:44:00	636.08	636.08	636.08	636.08	0.47	296.33	636.08
2016-10-18 04:45:00	636.17	636.17	636.17	636.17	2.07	1319.96	636.17
2016-10-18 04:46:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:47:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:48:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:49:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:50:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:51:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:52:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:53:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:54:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:55:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:56:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 04:57:00	636.12	636.12	636.12	636.12	0.99	627.85	636.12
2016-10-18 04:58:00	636.12	636.12	636.12	636.12	0.2	127.99	636.12
2016-10-18 04:59:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:00:00	636.12	636.12	636.12	636.12	0.23	146.71	636.12
2016-10-18 05:01:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:02:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:03:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:04:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:05:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:06:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:07:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:08:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:09:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:10:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:11:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:12:00	634.03	634.07	634.03	634.07	2.57	1627.79	634.06
2016-10-18 05:13:00	634.07	634.07	634.07	634.07	0.02	11.98	634.07
2016-10-18 05:14:00	634.07	636.31	634.07	636.24	2.17	1377.62	635.05
2016-10-18 05:15:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:16:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:17:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:18:00	636.23	636.23	636.23	636.23	0.08	50.13	636.23
2016-10-18 05:19:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:20:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:21:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:22:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:23:00	635.62	635.62	635.62	635.62	0.92	587.34	635.62
2016-10-18 05:24:00	634.19	635.62	634.01	635.62	1.11	701.26	634.27
2016-10-18 05:25:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:26:00	635.62	635.62	635.62	635.62	0.15	93.44	635.62
2016-10-18 05:27:00	634.01	634.01	634.01	634.01	1.09	689.23	634.01
2016-10-18 05:28:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:29:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:30:00	635.62	635.62	635.62	635.62	0.1	60.38	635.62
2016-10-18 05:31:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:32:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:33:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:34:00	635.62	635.62	635.62	635.62	0.02	13.98	635.62
2016-10-18 05:35:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:36:00	635.62	635.62	634.06	634.06	0.81	513.78	634.31
2016-10-18 05:37:00	634.03	635.6	633.87	635.6	4.86	3086.01	634.82
2016-10-18 05:38:00	635.6	635.93	635.6	635.82	1.5	951.96	635.85
2016-10-18 05:39:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:40:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:41:00	636	636.2	636	636.2	0.77	487.69	636.02
2016-10-18 05:42:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:43:00	634.25	634.25	634.25	634.25	0.01	5.6	634.25
2016-10-18 05:44:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:45:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:46:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:47:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:48:00	636.05	636.05	636.05	636.05	0.03	20.99	636.05
2016-10-18 05:49:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:50:00	636.11	636.11	636.11	636.11	0.11	67.25	636.11
2016-10-18 05:51:00	634.42	634.42	633.98	634	55	34871.87	634.04
2016-10-18 05:52:00	633.9	634	633.78	634	3.71	2350.98	633.96
2016-10-18 05:53:00	634	634	634	634	0.64	405.58	634
2016-10-18 05:54:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:55:00	634	634	634	634	1.3	826.96	634
2016-10-18 05:56:00	634	634	633.36	633.36	0.31	199.17	633.94
2016-10-18 05:57:00	634	634	634	634	0.04	28.52	634
2016-10-18 05:58:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 05:59:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:00:00	634	634	634	634	0.31	197.17	634
2016-10-18 06:01:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:02:00	634	634	634	634	0.06	38.67	634
2016-10-18 06:03:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:04:00	634	634	634	634	0.05	33.6	634
2016-10-18 06:05:00	634	634	634	634	7.12	4514.1	634
2016-10-18 06:06:00	634	634	634	634	0.17	109.9	634
2016-10-18 06:07:00	634	634	634	634	1	634	634
2016-10-18 06:08:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:09:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:10:00	633.4	634	633.4	634	0.44	278.72	633.45
2016-10-18 06:11:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:12:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:13:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:14:00	634	634	634	634	0.22	142.65	634
2016-10-18 06:15:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:16:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:17:00	634	634	634	634	0.08	53.71	634
2016-10-18 06:18:00	634	634	634	634	0.16	99.54	634
2016-10-18 06:19:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:20:00	634	634	634	634	0.13	84.32	634
2016-10-18 06:21:00	634	634	634	634	0.18	110.95	634
2016-10-18 06:22:00	634	634	634	634	0.23	142.65	634
2016-10-18 06:23:00	634	634	634	634	19.24	12195.24	634
2016-10-18 06:24:00	634	634	634	634	11.72	7433.12	634
2016-10-18 06:25:00	634	635.81	634	635.81	0.69	439.21	634.75
2016-10-18 06:26:00	635.78	635.94	635.78	635.94	0.89	563.41	635.91
2016-10-18 06:27:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:28:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:29:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:30:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:31:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:32:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:33:00	636.01	636.01	635.25	635.25	3.44	2183.36	635.33
2016-10-18 06:34:00	635.72	635.72	635.72	635.72	0.32	204.07	635.72
2016-10-18 06:35:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:36:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:37:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:38:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:39:00	635.39	635.39	635.39	635.39	0.86	548.47	635.39
2016-10-18 06:40:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:41:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:42:00	635.49	635.49	635.49	635.49	0.02	14.62	635.49
2016-10-18 06:43:00	635.43	635.43	635.43	635.43	3	1906.29	635.43
2016-10-18 06:44:00	635.38	635.5	635.38	635.5	0.91	578.42	635.46
2016-10-18 06:45:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:46:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:47:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:48:00	634.02	635.5	634.02	634.02	0.73	465.85	634.58
2016-10-18 06:49:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:50:00	635.5	635.79	635.5	635.79	0.37	237.79	635.51
2016-10-18 06:51:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:52:00	634.04	635.81	634.04	635.81	1.99	1264.48	634.06
2016-10-18 06:53:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:54:00	635.65	635.67	635.65	635.67	0.26	167.18	635.66
2016-10-18 06:55:00	635.65	635.65	635.65	635.65	0.24	152.56	635.65
2016-10-18 06:56:00	635.65	635.7	635.65	635.7	0.12	73.6	635.66
2016-10-18 06:57:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:58:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 06:59:00	635.65	635.79	635.65	635.79	0.39	250.46	635.69
2016-10-18 07:00:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:01:00	635.7	635.7	635.7	635.7	30	19071	635.7
2016-10-18 07:02:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:03:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:04:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:05:00	635.7	635.7	635.7	635.7	0.07	45.49	635.7
2016-10-18 07:06:00	635.78	635.79	635.78	635.79	0.42	269.28	635.79
2016-10-18 07:07:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:08:00	635.73	635.73	635.73	635.73	0.09	56.86	635.73
2016-10-18 07:09:00	635.78	635.78	635.78	635.78	0.85	538.55	635.78
2016-10-18 07:10:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:11:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:12:00	635.78	635.78	635.78	635.78	0.9	571.65	635.78
2016-10-18 07:13:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:14:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:15:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:16:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:17:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:18:00	635.83	635.84	634.12	634.12	0.74	470.5	635.69
2016-10-18 07:19:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:20:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:21:00	634.12	634.12	634.12	634.12	0.46	293.84	634.12
2016-10-18 07:22:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:23:00	635.75	635.75	635.75	635.75	0.62	394.99	635.75
2016-10-18 07:24:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:25:00	635.75	635.75	635.75	635.75	0.38	240.76	635.75
2016-10-18 07:26:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:27:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:28:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:29:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:30:00	634.15	634.15	633.73	634.15	5.5	3487.34	634.06
2016-10-18 07:31:00	634.15	634.15	633.45	633.45	1.31	829.23	634.15
2016-10-18 07:32:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:33:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:34:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:35:00	633.51	633.51	633.51	633.51	1.09	691.41	633.51
2016-10-18 07:36:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:37:00	633.51	633.51	633.4	633.4	6.82	4322.15	633.47
2016-10-18 07:38:00	633.4	633.4	633.39	633.39	1.45	918.25	633.39
2016-10-18 07:39:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:40:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:41:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:42:00	633.45	635	633.45	635	0.81	512.17	634.96
2016-10-18 07:43:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:44:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:45:00	633.45	633.45	633.45	633.45	0.08	49.58	633.45
2016-10-18 07:46:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:47:00	633.45	633.45	633.45	633.45	1.02	646.42	633.45
2016-10-18 07:48:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:49:00	633.45	635	633.45	635	0.14	87.65	634.9
2016-10-18 07:50:00	635	635.83	635	635.8	17.78	11302.38	635.78
2016-10-18 07:51:00	635.78	635.78	635.78	635.78	0.34	216.07	635.78
2016-10-18 07:52:00	635.87	635.89	635.87	635.89	2.02	1287.03	635.88
2016-10-18 07:53:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:54:00	634.28	634.28	633	633	100	63356.59	633.57
2016-10-18 07:55:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:56:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:57:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 07:58:00	634	634	634	634	0.01	5.59	634
2016-10-18 07:59:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 08:00:00	634.01	635.87	634	635.87	2.74	1736.97	634.01
2016-10-18 08:01:00	635.87	635.89	635.87	635.89	11.54	7337.6	635.88
2016-10-18 08:02:00	635.89	636.97	635.89	636.97	6.11	3885.62	636.41
2016-10-18 08:03:00	636.97	636.97	636.97	636.97	0.1	64.33	636.97
2016-10-18 08:04:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 08:05:00	636.95	636.97	636.95	636.97	0.31	199.52	636.97
2016-10-18 08:06:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 08:07:00	636.97	636.99	635.18	635.18	35.43	22565.56	636.98
2016-10-18 08:08:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 08:09:00	635.29	635.29	635.28	635.28	0.8	507.23	635.28
2016-10-18 08:10:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-18 08:11:00	636.99	636.99	636.99	636.99	15.7	9998.93	636.99
2016-10-18 08:12:00	636.99	637.11	636.99	637.11	4.52	2881.18	637.04
2016-10-18 08:13:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
